"GEOID1","GEOID2","FULL1_NAME","FULL2_NAME","variable","estimate","moe","centroid1","centroid2"
"42660","16940","Seattle-Tacoma-Bellevue, WA Metro Area","Cheyenne, WY Metro Area","MOVEDOUT",72,118,c(-121.881387433741, 47.5574033466574),c(-104.689615596111, 41.3070652002949)
"42660","16980","Seattle-Tacoma-Bellevue, WA Metro Area","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","MOVEDOUT",1632,359,c(-121.881387433741, 47.5574033466574),c(-87.8296246823797, 41.8248387049856)
"42660","17020","Seattle-Tacoma-Bellevue, WA Metro Area","Chico, CA Metro Area","MOVEDOUT",124,94,c(-121.881387433741, 47.5574033466574),c(-121.600671748435, 39.6669293767962)
"42660","17140","Seattle-Tacoma-Bellevue, WA Metro Area","Cincinnati, OH-KY-IN Metro Area","MOVEDOUT",190,93,c(-121.881387433741, 47.5574033466574),c(-84.4646155985193, 39.0810970953041)
"42660","17300","Seattle-Tacoma-Bellevue, WA Metro Area","Clarksville, TN-KY Metro Area","MOVEDOUT",347,243,c(-121.881387433741, 47.5574033466574),c(-87.623055785676, 36.69294910928)
"42660","17420","Seattle-Tacoma-Bellevue, WA Metro Area","Cleveland, TN Metro Area","MOVEDOUT",6,9,c(-121.881387433741, 47.5574033466574),c(-84.6673899441534, 35.1345576405014)
"42660","17460","Seattle-Tacoma-Bellevue, WA Metro Area","Cleveland-Elyria, OH Metro Area","MOVEDOUT",246,131,c(-121.881387433741, 47.5574033466574),c(-81.6612133610748, 41.5923628855088)
"42660","17660","Seattle-Tacoma-Bellevue, WA Metro Area","Coeur d'Alene, ID Metro Area","MOVEDOUT",487,170,c(-121.881387433741, 47.5574033466574),c(-116.700012719675, 47.6745558127339)
"42660","17780","Seattle-Tacoma-Bellevue, WA Metro Area","College Station-Bryan, TX Metro Area","MOVEDOUT",42,48,c(-121.881387433741, 47.5574033466574),c(-96.4889183659587, 30.7565091470278)
"42660","17820","Seattle-Tacoma-Bellevue, WA Metro Area","Colorado Springs, CO Metro Area","MOVEDOUT",705,340,c(-121.881387433741, 47.5574033466574),c(-104.657933022342, 38.8425101043517)
"42660","17860","Seattle-Tacoma-Bellevue, WA Metro Area","Columbia, MO Metro Area","MOVEDOUT",1,2,c(-121.881387433741, 47.5574033466574),c(-92.4666595084017, 39.0522894618438)
"42660","17900","Seattle-Tacoma-Bellevue, WA Metro Area","Columbia, SC Metro Area","MOVEDOUT",546,364,c(-121.881387433741, 47.5574033466574),c(-81.0424371013997, 34.0917590069465)
"42660","17980","Seattle-Tacoma-Bellevue, WA Metro Area","Columbus, GA-AL Metro Area","MOVEDOUT",675,245,c(-121.881387433741, 47.5574033466574),c(-84.9087558609507, 32.4414364029334)
"42660","18020","Seattle-Tacoma-Bellevue, WA Metro Area","Columbus, IN Metro Area","MOVEDOUT",71,119,c(-121.881387433741, 47.5574033466574),c(-85.8976045363205, 39.2059730264863)
