GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ADRWE001,NAME_M,ADRWM001
"G53000309605003","2011-2015","WA",,,"Washington","53","Asotin County","003",,,"960500","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530039605003",,,"Block Group 3, Census Tract 9605, Asotin County, Washington",147700,"Block Group 3, Census Tract 9605, Asotin County, Washington",17090
"G53000309605004","2011-2015","WA",,,"Washington","53","Asotin County","003",,,"960500","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530039605004",,,"Block Group 4, Census Tract 9605, Asotin County, Washington",146400,"Block Group 4, Census Tract 9605, Asotin County, Washington",40023
"G53000309606001","2011-2015","WA",,,"Washington","53","Asotin County","003",,,"960600","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530039606001",,,"Block Group 1, Census Tract 9606, Asotin County, Washington",122700,"Block Group 1, Census Tract 9606, Asotin County, Washington",99448
"G53000309606002","2011-2015","WA",,,"Washington","53","Asotin County","003",,,"960600","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530039606002",,,"Block Group 2, Census Tract 9606, Asotin County, Washington",216200,"Block Group 2, Census Tract 9606, Asotin County, Washington",30835
"G53000309606003","2011-2015","WA",,,"Washington","53","Asotin County","003",,,"960600","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530039606003",,,"Block Group 3, Census Tract 9606, Asotin County, Washington",153200,"Block Group 3, Census Tract 9606, Asotin County, Washington",22869
"G53000309606004","2011-2015","WA",,,"Washington","53","Asotin County","003",,,"960600","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530039606004",,,"Block Group 4, Census Tract 9606, Asotin County, Washington",203400,"Block Group 4, Census Tract 9606, Asotin County, Washington",66951
"G53000500101001","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010100","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050101001",,,"Block Group 1, Census Tract 101, Benton County, Washington",215900,"Block Group 1, Census Tract 101, Benton County, Washington",14072
"G53000500101002","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010100","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050101002",,,"Block Group 2, Census Tract 101, Benton County, Washington",260100,"Block Group 2, Census Tract 101, Benton County, Washington",16732
"G53000500102011","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010201","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050102011",,,"Block Group 1, Census Tract 102.01, Benton County, Washington",291400,"Block Group 1, Census Tract 102.01, Benton County, Washington",27110
"G53000500102012","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010201","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050102012",,,"Block Group 2, Census Tract 102.01, Benton County, Washington",189600,"Block Group 2, Census Tract 102.01, Benton County, Washington",18276
"G53000500102013","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010201","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050102013",,,"Block Group 3, Census Tract 102.01, Benton County, Washington",187300,"Block Group 3, Census Tract 102.01, Benton County, Washington",8229
"G53000500102021","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010202","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050102021",,,"Block Group 1, Census Tract 102.02, Benton County, Washington",241200,"Block Group 1, Census Tract 102.02, Benton County, Washington",72685
"G53000500102022","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010202","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050102022",,,"Block Group 2, Census Tract 102.02, Benton County, Washington",80500,"Block Group 2, Census Tract 102.02, Benton County, Washington",76699
"G53000500102023","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010202","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050102023",,,"Block Group 3, Census Tract 102.02, Benton County, Washington",203800,"Block Group 3, Census Tract 102.02, Benton County, Washington",85437
"G53000500102024","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010202","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050102024",,,"Block Group 4, Census Tract 102.02, Benton County, Washington",143500,"Block Group 4, Census Tract 102.02, Benton County, Washington",6618
"G53000500102025","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010202","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050102025",,,"Block Group 5, Census Tract 102.02, Benton County, Washington",136400,"Block Group 5, Census Tract 102.02, Benton County, Washington",12182
"G53000500103001","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010300","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050103001",,,"Block Group 1, Census Tract 103, Benton County, Washington",143800,"Block Group 1, Census Tract 103, Benton County, Washington",7864
"G53000500103002","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010300","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050103002",,,"Block Group 2, Census Tract 103, Benton County, Washington",156100,"Block Group 2, Census Tract 103, Benton County, Washington",11454
"G53000500103003","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010300","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050103003",,,"Block Group 3, Census Tract 103, Benton County, Washington",140200,"Block Group 3, Census Tract 103, Benton County, Washington",13056
"G53000500103004","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010300","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050103004",,,"Block Group 4, Census Tract 103, Benton County, Washington",,"Block Group 4, Census Tract 103, Benton County, Washington",
"G53000500104001","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010400","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050104001",,,"Block Group 1, Census Tract 104, Benton County, Washington",130600,"Block Group 1, Census Tract 104, Benton County, Washington",10424
"G53000500104002","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010400","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050104002",,,"Block Group 2, Census Tract 104, Benton County, Washington",96600,"Block Group 2, Census Tract 104, Benton County, Washington",11174
"G53000500104003","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010400","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050104003",,,"Block Group 3, Census Tract 104, Benton County, Washington",119800,"Block Group 3, Census Tract 104, Benton County, Washington",15506
"G53000500105001","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010500","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050105001",,,"Block Group 1, Census Tract 105, Benton County, Washington",162100,"Block Group 1, Census Tract 105, Benton County, Washington",5126
"G53000500105002","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010500","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050105002",,,"Block Group 2, Census Tract 105, Benton County, Washington",,"Block Group 2, Census Tract 105, Benton County, Washington",
"G53000500105003","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010500","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050105003",,,"Block Group 3, Census Tract 105, Benton County, Washington",156000,"Block Group 3, Census Tract 105, Benton County, Washington",15827
"G53000500106001","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010600","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050106001",,,"Block Group 1, Census Tract 106, Benton County, Washington",150000,"Block Group 1, Census Tract 106, Benton County, Washington",12223
"G53000500106002","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010600","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050106002",,,"Block Group 2, Census Tract 106, Benton County, Washington",133400,"Block Group 2, Census Tract 106, Benton County, Washington",15405
"G53000500106003","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010600","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050106003",,,"Block Group 3, Census Tract 106, Benton County, Washington",146400,"Block Group 3, Census Tract 106, Benton County, Washington",32982
"G53000500106004","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010600","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050106004",,,"Block Group 4, Census Tract 106, Benton County, Washington",152700,"Block Group 4, Census Tract 106, Benton County, Washington",42311
"G53000500106005","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010600","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050106005",,,"Block Group 5, Census Tract 106, Benton County, Washington",295500,"Block Group 5, Census Tract 106, Benton County, Washington",56340
"G53000500107011","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010701","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107011",,,"Block Group 1, Census Tract 107.01, Benton County, Washington",133800,"Block Group 1, Census Tract 107.01, Benton County, Washington",9600
"G53000500107012","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010701","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107012",,,"Block Group 2, Census Tract 107.01, Benton County, Washington",199000,"Block Group 2, Census Tract 107.01, Benton County, Washington",26248
"G53000500107031","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010703","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107031",,,"Block Group 1, Census Tract 107.03, Benton County, Washington",130900,"Block Group 1, Census Tract 107.03, Benton County, Washington",26308
"G53000500107032","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010703","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107032",,,"Block Group 2, Census Tract 107.03, Benton County, Washington",223700,"Block Group 2, Census Tract 107.03, Benton County, Washington",107974
"G53000500107033","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010703","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107033",,,"Block Group 3, Census Tract 107.03, Benton County, Washington",107000,"Block Group 3, Census Tract 107.03, Benton County, Washington",17800
"G53000500107051","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010705","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107051",,,"Block Group 1, Census Tract 107.05, Benton County, Washington",327300,"Block Group 1, Census Tract 107.05, Benton County, Washington",19845
"G53000500107052","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010705","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107052",,,"Block Group 2, Census Tract 107.05, Benton County, Washington",385100,"Block Group 2, Census Tract 107.05, Benton County, Washington",63615
"G53000500107053","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010705","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107053",,,"Block Group 3, Census Tract 107.05, Benton County, Washington",209500,"Block Group 3, Census Tract 107.05, Benton County, Washington",18384
"G53000500107054","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010705","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107054",,,"Block Group 4, Census Tract 107.05, Benton County, Washington",177800,"Block Group 4, Census Tract 107.05, Benton County, Washington",8437
"G53000500107071","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010707","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107071",,,"Block Group 1, Census Tract 107.07, Benton County, Washington",197700,"Block Group 1, Census Tract 107.07, Benton County, Washington",7796
"G53000500107072","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010707","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107072",,,"Block Group 2, Census Tract 107.07, Benton County, Washington",291700,"Block Group 2, Census Tract 107.07, Benton County, Washington",84753
"G53000500107073","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010707","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107073",,,"Block Group 3, Census Tract 107.07, Benton County, Washington",284500,"Block Group 3, Census Tract 107.07, Benton County, Washington",37143
"G53000500107081","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010708","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107081",,,"Block Group 1, Census Tract 107.08, Benton County, Washington",305300,"Block Group 1, Census Tract 107.08, Benton County, Washington",124287
"G53000500107082","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010708","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107082",,,"Block Group 2, Census Tract 107.08, Benton County, Washington",,"Block Group 2, Census Tract 107.08, Benton County, Washington",
"G53000500107083","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010708","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107083",,,"Block Group 3, Census Tract 107.08, Benton County, Washington",234600,"Block Group 3, Census Tract 107.08, Benton County, Washington",33166
"G53000500107084","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010708","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050107084",,,"Block Group 4, Census Tract 107.08, Benton County, Washington",155600,"Block Group 4, Census Tract 107.08, Benton County, Washington",38562
"G53000500108031","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010803","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108031",,,"Block Group 1, Census Tract 108.03, Benton County, Washington",354300,"Block Group 1, Census Tract 108.03, Benton County, Washington",23434
"G53000500108032","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010803","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108032",,,"Block Group 2, Census Tract 108.03, Benton County, Washington",43000,"Block Group 2, Census Tract 108.03, Benton County, Washington",14896
"G53000500108033","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010803","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108033",,,"Block Group 3, Census Tract 108.03, Benton County, Washington",270300,"Block Group 3, Census Tract 108.03, Benton County, Washington",12077
"G53000500108034","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010803","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108034",,,"Block Group 4, Census Tract 108.03, Benton County, Washington",270100,"Block Group 4, Census Tract 108.03, Benton County, Washington",27510
"G53000500108051","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010805","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108051",,,"Block Group 1, Census Tract 108.05, Benton County, Washington",315600,"Block Group 1, Census Tract 108.05, Benton County, Washington",82056
"G53000500108052","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010805","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108052",,,"Block Group 2, Census Tract 108.05, Benton County, Washington",277100,"Block Group 2, Census Tract 108.05, Benton County, Washington",60376
"G53000500108053","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010805","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108053",,,"Block Group 3, Census Tract 108.05, Benton County, Washington",,"Block Group 3, Census Tract 108.05, Benton County, Washington",
"G53000500108054","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010805","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108054",,,"Block Group 4, Census Tract 108.05, Benton County, Washington",184000,"Block Group 4, Census Tract 108.05, Benton County, Washington",16931
"G53000500108071","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010807","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108071",,,"Block Group 1, Census Tract 108.07, Benton County, Washington",245000,"Block Group 1, Census Tract 108.07, Benton County, Washington",35219
"G53000500108091","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010809","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108091",,,"Block Group 1, Census Tract 108.09, Benton County, Washington",194400,"Block Group 1, Census Tract 108.09, Benton County, Washington",15070
"G53000500108092","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010809","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108092",,,"Block Group 2, Census Tract 108.09, Benton County, Washington",98300,"Block Group 2, Census Tract 108.09, Benton County, Washington",15676
"G53000500108093","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010809","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108093",,,"Block Group 3, Census Tract 108.09, Benton County, Washington",186700,"Block Group 3, Census Tract 108.09, Benton County, Washington",9881
"G53000500108101","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010810","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108101",,,"Block Group 1, Census Tract 108.10, Benton County, Washington",279100,"Block Group 1, Census Tract 108.10, Benton County, Washington",10271
"G53000500108102","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010810","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108102",,,"Block Group 2, Census Tract 108.10, Benton County, Washington",233300,"Block Group 2, Census Tract 108.10, Benton County, Washington",13067
"G53000500108103","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010810","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108103",,,"Block Group 3, Census Tract 108.10, Benton County, Washington",248200,"Block Group 3, Census Tract 108.10, Benton County, Washington",19370
"G53000500108111","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010811","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108111",,,"Block Group 1, Census Tract 108.11, Benton County, Washington",434700,"Block Group 1, Census Tract 108.11, Benton County, Washington",39204
"G53000500108112","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010811","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108112",,,"Block Group 2, Census Tract 108.11, Benton County, Washington",268500,"Block Group 2, Census Tract 108.11, Benton County, Washington",29370
"G53000500108131","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010813","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108131",,,"Block Group 1, Census Tract 108.13, Benton County, Washington",198700,"Block Group 1, Census Tract 108.13, Benton County, Washington",159149
"G53000500108132","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010813","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108132",,,"Block Group 2, Census Tract 108.13, Benton County, Washington",266100,"Block Group 2, Census Tract 108.13, Benton County, Washington",15448
"G53000500108133","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010813","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108133",,,"Block Group 3, Census Tract 108.13, Benton County, Washington",184100,"Block Group 3, Census Tract 108.13, Benton County, Washington",19461
"G53000500108134","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010813","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108134",,,"Block Group 4, Census Tract 108.13, Benton County, Washington",224500,"Block Group 4, Census Tract 108.13, Benton County, Washington",21196
"G53000500108135","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010813","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108135",,,"Block Group 5, Census Tract 108.13, Benton County, Washington",220700,"Block Group 5, Census Tract 108.13, Benton County, Washington",20556
"G53000500108141","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010814","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108141",,,"Block Group 1, Census Tract 108.14, Benton County, Washington",501900,"Block Group 1, Census Tract 108.14, Benton County, Washington",212395
"G53000500108142","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010814","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050108142",,,"Block Group 2, Census Tract 108.14, Benton County, Washington",384200,"Block Group 2, Census Tract 108.14, Benton County, Washington",22926
"G53000500109011","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010901","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050109011",,,"Block Group 1, Census Tract 109.01, Benton County, Washington",,"Block Group 1, Census Tract 109.01, Benton County, Washington",
"G53000500109012","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010901","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050109012",,,"Block Group 2, Census Tract 109.01, Benton County, Washington",150900,"Block Group 2, Census Tract 109.01, Benton County, Washington",28808
"G53000500109013","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010901","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050109013",,,"Block Group 3, Census Tract 109.01, Benton County, Washington",164700,"Block Group 3, Census Tract 109.01, Benton County, Washington",40210
"G53000500109014","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010901","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050109014",,,"Block Group 4, Census Tract 109.01, Benton County, Washington",169100,"Block Group 4, Census Tract 109.01, Benton County, Washington",19987
"G53000500109015","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010901","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050109015",,,"Block Group 5, Census Tract 109.01, Benton County, Washington",190000,"Block Group 5, Census Tract 109.01, Benton County, Washington",45841
"G53000500109016","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010901","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050109016",,,"Block Group 6, Census Tract 109.01, Benton County, Washington",173100,"Block Group 6, Census Tract 109.01, Benton County, Washington",19729
"G53000500109021","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010902","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050109021",,,"Block Group 1, Census Tract 109.02, Benton County, Washington",162900,"Block Group 1, Census Tract 109.02, Benton County, Washington",7420
"G53000500109022","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010902","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050109022",,,"Block Group 2, Census Tract 109.02, Benton County, Washington",159700,"Block Group 2, Census Tract 109.02, Benton County, Washington",5609
"G53000500109023","2011-2015","WA",,,"Washington","53","Benton County","005",,,"010902","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050109023",,,"Block Group 3, Census Tract 109.02, Benton County, Washington",128300,"Block Group 3, Census Tract 109.02, Benton County, Washington",86052
"G53000500110011","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011001","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050110011",,,"Block Group 1, Census Tract 110.01, Benton County, Washington",,"Block Group 1, Census Tract 110.01, Benton County, Washington",
"G53000500110012","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011001","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050110012",,,"Block Group 2, Census Tract 110.01, Benton County, Washington",144000,"Block Group 2, Census Tract 110.01, Benton County, Washington",16694
"G53000500110013","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011001","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050110013",,,"Block Group 3, Census Tract 110.01, Benton County, Washington",152900,"Block Group 3, Census Tract 110.01, Benton County, Washington",12152
"G53000500110014","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011001","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050110014",,,"Block Group 4, Census Tract 110.01, Benton County, Washington",187500,"Block Group 4, Census Tract 110.01, Benton County, Washington",176832
"G53000500110015","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011001","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050110015",,,"Block Group 5, Census Tract 110.01, Benton County, Washington",101200,"Block Group 5, Census Tract 110.01, Benton County, Washington",48449
"G53000500110016","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011001","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050110016",,,"Block Group 6, Census Tract 110.01, Benton County, Washington",157400,"Block Group 6, Census Tract 110.01, Benton County, Washington",50763
"G53000500110021","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011002","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050110021",,,"Block Group 1, Census Tract 110.02, Benton County, Washington",150000,"Block Group 1, Census Tract 110.02, Benton County, Washington",13760
"G53000500110022","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011002","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050110022",,,"Block Group 2, Census Tract 110.02, Benton County, Washington",129200,"Block Group 2, Census Tract 110.02, Benton County, Washington",15964
"G53000500110023","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011002","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050110023",,,"Block Group 3, Census Tract 110.02, Benton County, Washington",153900,"Block Group 3, Census Tract 110.02, Benton County, Washington",14352
"G53000500110024","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011002","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050110024",,,"Block Group 4, Census Tract 110.02, Benton County, Washington",128400,"Block Group 4, Census Tract 110.02, Benton County, Washington",14650
"G53000500111001","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011100","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050111001",,,"Block Group 1, Census Tract 111, Benton County, Washington",135600,"Block Group 1, Census Tract 111, Benton County, Washington",20393
"G53000500111002","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011100","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050111002",,,"Block Group 2, Census Tract 111, Benton County, Washington",117000,"Block Group 2, Census Tract 111, Benton County, Washington",10744
"G53000500111003","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011100","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050111003",,,"Block Group 3, Census Tract 111, Benton County, Washington",149900,"Block Group 3, Census Tract 111, Benton County, Washington",13938
"G53000500111004","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011100","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050111004",,,"Block Group 4, Census Tract 111, Benton County, Washington",162500,"Block Group 4, Census Tract 111, Benton County, Washington",33295
"G53000500111005","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011100","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050111005",,,"Block Group 5, Census Tract 111, Benton County, Washington",158400,"Block Group 5, Census Tract 111, Benton County, Washington",22416
"G53000500111006","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011100","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050111006",,,"Block Group 6, Census Tract 111, Benton County, Washington",178700,"Block Group 6, Census Tract 111, Benton County, Washington",14015
"G53000500112001","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011200","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050112001",,,"Block Group 1, Census Tract 112, Benton County, Washington",123000,"Block Group 1, Census Tract 112, Benton County, Washington",36936
"G53000500112002","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011200","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050112002",,,"Block Group 2, Census Tract 112, Benton County, Washington",112500,"Block Group 2, Census Tract 112, Benton County, Washington",12942
"G53000500112003","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011200","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050112003",,,"Block Group 3, Census Tract 112, Benton County, Washington",94200,"Block Group 3, Census Tract 112, Benton County, Washington",42960
"G53000500112004","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011200","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050112004",,,"Block Group 4, Census Tract 112, Benton County, Washington",,"Block Group 4, Census Tract 112, Benton County, Washington",
"G53000500112005","2011-2015","WA",,,"Washington","53","Benton County","005",,,"011200","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530050112005",,,"Block Group 5, Census Tract 112, Benton County, Washington",118600,"Block Group 5, Census Tract 112, Benton County, Washington",13155
