"","GEOID1","GEOID2","FULL1_NAME","FULL2_NAME","variable","estimate","moe","centroid1","centroid2","GISJOIN.x","YEAR.x","CBSAA","median_cost.x","GISJOIN.y","YEAR.y","NAME_E.y","median_cost.y","housing_chg","GISJOIN","chg_white_2010_2020","chg_black_2010_2020","chg_aiak_2010_2020","chg_asian_2010_2020","chg_nhpi_2010_2020","chg_other_2010_2020","chg_twoplus_2010_2020"
"73","42660","21780","Seattle-Tacoma-Bellevue, WA Metro Area","Evansville, IN-KY Metro Area","MOVEDOUT",30,33,c(-121.881387433741, 47.5574033466574),c(-87.5950482597958, 37.9795487676575),"G21780","2011-2015",21780,123400,"G21780","2016-2020","Evansville, IN-KY Metro Area",146000,22600,"G21780",-16223,1579,95,1250,579,1964,12157
"74","42660","21820","Seattle-Tacoma-Bellevue, WA Metro Area","Fairbanks, AK Metro Area","MOVEDOUT",45,55,c(-121.881387433741, 47.5574033466574),c(-146.562798691879, 64.8085186893039),"G21820","2011-2015",21820,218100,"G21820","2016-2020","Fairbanks, AK Metro Area",240300,22200,"G21820",-9207.89,-409,675.81,513,208,790.97,5498.99
"75","42660","22020","Seattle-Tacoma-Bellevue, WA Metro Area","Fargo, ND-MN Metro Area","MOVEDOUT",158,220,c(-121.881387433741, 47.5574033466574),c(-96.9655108572927, 46.9178157010302),"G22020","2011-2015",22020,167700,"G22020","2016-2020","Fargo, ND-MN Metro Area",225600,57900,"G22020",14766,11883,1131,2471,48,1537,9230
"76","42660","22180","Seattle-Tacoma-Bellevue, WA Metro Area","Fayetteville, NC Metro Area","MOVEDOUT",501,233,c(-121.881387433741, 47.5574033466574),c(-78.9803636528555, 35.0369338197994),"G22180","2011-2015",22180,131000,"G22180","2016-2020","Fayetteville, NC Metro Area",146800,15800,"G22180",-22415.48,11494.87,-20.8799999999992,2346.09,325,6867.76,21738.35
"77","42660","22380","Seattle-Tacoma-Bellevue, WA Metro Area","Flagstaff, AZ Metro Area","MOVEDOUT",113,69,c(-121.881387433741, 47.5574033466574),c(-111.770504874854, 35.8387298410829),"G22380","2011-2015",22380,219300,"G22380","2016-2020","Flagstaff, AZ Metro Area",299100,79800,"G22380",360.839999999997,331.86,-489.139999999999,827.14,98,665.11,8850.73
"78","42660","22420","Seattle-Tacoma-Bellevue, WA Metro Area","Flint, MI Metro Area","MOVEDOUT",45,46,c(-121.881387433741, 47.5574033466574),c(-83.7067110469089, 43.0217229131313),"G22420","2011-2015",22420,88500,"G22420","2016-2020","Flint, MI Metro Area",119500,31000,"G22420",-28138.03,-8213,-507,209,43,1764.97,15261.97
"79","42660","22500","Seattle-Tacoma-Bellevue, WA Metro Area","Florence, SC Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-79.8084495577625, 34.1520189913295),"G22500","2011-2015",22500,109000,"G22500","2016-2020","Florence, SC Metro Area",125100,16100,"G22500",-9624.00999999999,-2369,-60,743,45,674,4989
"80","42660","22900","Seattle-Tacoma-Bellevue, WA Metro Area","Fort Smith, AR-OK Metro Area","MOVEDOUT",61,85,c(-121.881387433741, 47.5574033466574),c(-94.4634802302281, 35.2393827289611),"G22900","2011-2015",22900,103000,"G22900","2016-2020","Fort Smith, AR-OK Metro Area",119500,16500,"G22900",-28405.33,-131.040000000001,1969.02,854.02,-4,1638.98,17927.82
"81","42660","23060","Seattle-Tacoma-Bellevue, WA Metro Area","Fort Wayne, IN Metro Area","MOVEDOUT",11,17,c(-121.881387433741, 47.5574033466574),c(-85.2167747315693, 41.0053998865496),"G23060","2011-2015",23060,116000,"G23060","2016-2020","Fort Wayne, IN Metro Area",138200,22200,"G23060",-5531,3055,427,8674,-37,6340,18596
"82","42660","23420","Seattle-Tacoma-Bellevue, WA Metro Area","Fresno, CA Metro Area","MOVEDOUT",339,206,c(-121.881387433741, 47.5574033466574),c(-119.649321243709, 36.7581795068282),"G23420","2011-2015",23420,194600,"G23420","2016-2020","Fresno, CA Metro Area",271000,76400,"G23420",-140467,-816,6394,23971,260,67745,121117
"83","42660","23460","Seattle-Tacoma-Bellevue, WA Metro Area","Gadsden, AL Metro Area","MOVEDOUT",22,34,c(-121.881387433741, 47.5574033466574),c(-86.0347622049929, 34.0452541283326),"G23460","2011-2015",23460,100400,"G23460","2016-2020","Gadsden, AL Metro Area",124400,24000,"G23460",-5239,-650,291,255,-117,754,3712
"84","42660","23540","Seattle-Tacoma-Bellevue, WA Metro Area","Gainesville, FL Metro Area","MOVEDOUT",141,114,c(-121.881387433741, 47.5574033466574),c(-82.4765105761008, 29.6884615190268),"G23540","2011-2015",23540,159400,"G23540","2016-2020","Gainesville, FL Metro Area",181700,22300,"G23540",-2137,1778,66,4845,-28,5659,21874
"85","42660","23580","Seattle-Tacoma-Bellevue, WA Metro Area","Gainesville, GA Metro Area","MOVEDOUT",261,347,c(-121.881387433741, 47.5574033466574),c(-83.81968107976, 34.3168890166057),"G23580","2011-2015",23580,159700,"G23580","2016-2020","Gainesville, GA Metro Area",212700,53000,"G23580",-2440.53999999999,1383.17,928,1028,-60,4302.03,18328.27
"86","42660","24140","Seattle-Tacoma-Bellevue, WA Metro Area","Goldsboro, NC Metro Area","MOVEDOUT",66,98,c(-121.881387433741, 47.5574033466574),c(-78.0041479592364, 35.3637814163698),"G24140","2011-2015",24140,110400,"G24140","2016-2020","Goldsboro, NC Metro Area",125900,15500,"G24140",-9693,-2718,199,145,13,1963,4768
"87","42660","24220","Seattle-Tacoma-Bellevue, WA Metro Area","Grand Forks, ND-MN Metro Area","MOVEDOUT",97,53,c(-121.881387433741, 47.5574033466574),c(-96.8444066246141, 47.8359640794909),"G24220","2011-2015",24220,153600,"G24220","2016-2020","Grand Forks, ND-MN Metro Area",195500,41900,"G24220",-2568,2411,156,1142,21,571,4168
"88","42660","24300","Seattle-Tacoma-Bellevue, WA Metro Area","Grand Junction, CO Metro Area","MOVEDOUT",70,47,c(-121.881387433741, 47.5574033466574),c(-108.466450737248, 39.0182788935768),"G24300","2011-2015",24300,199000,"G24300","2016-2020","Grand Junction, CO Metro Area",245000,46000,"G24300",-3211,216,169,555,47,-57,11261
"89","42660","24500","Seattle-Tacoma-Bellevue, WA Metro Area","Great Falls, MT Metro Area","MOVEDOUT",77,63,c(-121.881387433741, 47.5574033466574),c(-111.347149656136, 47.308018208444),"G24500","2011-2015",24500,162100,"G24500","2016-2020","Great Falls, MT Metro Area",184400,22300,"G24500",-2318.49000000001,186,517,268,34,613,3788.01
"90","42660","24540","Seattle-Tacoma-Bellevue, WA Metro Area","Greeley, CO Metro Area","MOVEDOUT",95,94,c(-121.881387433741, 47.5574033466574),c(-104.392514145513, 40.5548497381483),"G24540","2011-2015",24540,210100,"G24540","2016-2020","Greeley, CO Metro Area",326100,116000,"G24540",22299.21,2072.03,1458.23,2846,149,9492.13,37865.19
"91","42660","24580","Seattle-Tacoma-Bellevue, WA Metro Area","Green Bay, WI Metro Area","MOVEDOUT",49,36,c(-121.881387433741, 47.5574033466574),c(-87.8250637264456, 44.6988090646894),"G24580","2011-2015",24580,156800,"G24580","2016-2020","Green Bay, WI Metro Area",176800,20000,"G24580",-2278,2923,921,1808,14,3021,15618
"92","42660","24660","Seattle-Tacoma-Bellevue, WA Metro Area","Greensboro-High Point, NC Metro Area","MOVEDOUT",119,107,c(-121.881387433741, 47.5574033466574),c(-79.7917392679558, 36.025952575879),"G24660","2011-2015",24660,140700,"G24660","2016-2020","Greensboro-High Point, NC Metro Area",155200,14500,"G24660",-30227.39,22654.99,884.19,10560.2,-17,14899.41,34038.69
"93","42660","24780","Seattle-Tacoma-Bellevue, WA Metro Area","Greenville, NC Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-77.4616739354598, 35.5622864456225),"G24780","2011-2015",24780,135300,"G24780","2016-2020","Greenville, NC Metro Area",146700,11400,"G24780",-11140.92,2443.11,159.02,433,15,2732.15,6534.05
"94","42660","25180","Seattle-Tacoma-Bellevue, WA Metro Area","Hagerstown-Martinsburg, MD-WV Metro Area","MOVEDOUT",114,184,c(-121.881387433741, 47.5574033466574),c(-77.9813769379228, 39.549902454201),"G25180","2011-2015",25180,180100,"G25180","2016-2020","Hagerstown-Martinsburg, MD-WV Metro Area",203800,23700,"G25180",-2279,5505,257,1704,33,4491,14993
"95","42660","25260","Seattle-Tacoma-Bellevue, WA Metro Area","Hanford-Corcoran, CA Metro Area","MOVEDOUT",4,8,c(-121.881387433741, 47.5574033466574),c(-119.815502477026, 36.0753610051757),"G25260","2011-2015",25260,169500,"G25260","2016-2020","Hanford-Corcoran, CA Metro Area",227400,57900,"G25260",-21801,-1991,1109,303,141,5004.93,16738
"96","42660","25420","Seattle-Tacoma-Bellevue, WA Metro Area","Harrisburg-Carlisle, PA Metro Area","MOVEDOUT",210,169,c(-121.881387433741, 47.5574033466574),c(-77.1012011078832, 40.3266721697524),"G25420","2011-2015",25420,170700,"G25420","2016-2020","Harrisburg-Carlisle, PA Metro Area",190700,20000,"G25420",-14505,6042,349,15518,77,10337,24470
"97","42660","25500","Seattle-Tacoma-Bellevue, WA Metro Area","Harrisonburg, VA Metro Area","MOVEDOUT",163,152,c(-121.881387433741, 47.5574033466574),c(-78.875712942824, 38.510612376134),"G25500","2011-2015",25500,197900,"G25500","2016-2020","Harrisonburg, VA Metro Area",218400,20500,"G25500",-3108.75999999999,1718.8,252,865.95,-23,3245.99,7390.76
"98","42660","25860","Seattle-Tacoma-Bellevue, WA Metro Area","Hickory-Lenoir-Morganton, NC Metro Area","MOVEDOUT",123,152,c(-121.881387433741, 47.5574033466574),c(-81.4546194361286, 35.813176483837),"G25860","2011-2015",25860,121000,"G25860","2016-2020","Hickory-Lenoir-Morganton, NC Metro Area",139100,18100,"G25860",-22681.41,-1692.89,1667,1781,-211,4769.17,15656.11
"99","42660","26300","Seattle-Tacoma-Bellevue, WA Metro Area","Hot Springs, AR Metro Area","MOVEDOUT",11,21,c(-121.881387433741, 47.5574033466574),c(-93.1504253642834, 34.576686498492),"G26300","2011-2015",26300,130700,"G26300","2016-2020","Hot Springs, AR Metro Area",142100,11400,"G26300",-4143.42,504.53,215,277,26,1467.37,5782.93
"100","42660","26580","Seattle-Tacoma-Bellevue, WA Metro Area","Huntington-Ashland, WV-KY-OH Metro Area","MOVEDOUT",27,33,c(-121.881387433741, 47.5574033466574),c(-82.5482150751364, 38.406978054457),"G26580","2011-2015",26580,105900,"G26580","2016-2020","Huntington-Ashland, WV-KY-OH Metro Area",123900,18000,"G26580",-20117,-170,-63,495,6,815,7127
"101","42660","26620","Seattle-Tacoma-Bellevue, WA Metro Area","Huntsville, AL Metro Area","MOVEDOUT",152,104,c(-121.881387433741, 47.5574033466574),c(-86.7346421543192, 34.7831889247537),"G26620","2011-2015",26620,162800,"G26620","2016-2020","Huntsville, AL Metro Area",186100,23300,"G26620",24788,14568,588,2972,150,4713,26351
"102","42660","26820","Seattle-Tacoma-Bellevue, WA Metro Area","Idaho Falls, ID Metro Area","MOVEDOUT",91,61,c(-121.881387433741, 47.5574033466574),c(-111.872168008676, 43.5474694052986),"G26820","2011-2015",26820,154800,"G26820","2016-2020","Idaho Falls, ID Metro Area",204800,50000,"G26820",12572.99,75,472,588,79,2774,7920
"103","42660","26980","Seattle-Tacoma-Bellevue, WA Metro Area","Iowa City, IA Metro Area","MOVEDOUT",10,18,c(-121.881387433741, 47.5574033466574),c(-91.6499723661245, 41.511347030948),"G26980","2011-2015",26980,182700,"G26980","2016-2020","Iowa City, IA Metro Area",228600,45900,"G26980",4585,6584,49,1824,-18,2285,7524
"104","42660","27060","Seattle-Tacoma-Bellevue, WA Metro Area","Ithaca, NY Metro Area","MOVEDOUT",48,43,c(-121.881387433741, 47.5574033466574),c(-76.473658618432, 42.452016268283),"G27060","2011-2015",27060,176500,"G27060","2016-2020","Ithaca, NY Metro Area",218700,42200,"G27060",-5284,577,-7,1795,2,1680,5413
"105","42660","27100","Seattle-Tacoma-Bellevue, WA Metro Area","Jackson, MI Metro Area","MOVEDOUT",13,13,c(-121.881387433741, 47.5574033466574),c(-84.423437536625, 42.2484866433794),"G27100","2011-2015",27100,111500,"G27100","2016-2020","Jackson, MI Metro Area",138900,27400,"G27100",-7250,-107,64,356,-3,662,6396
"106","42660","27140","Seattle-Tacoma-Bellevue, WA Metro Area","Jackson, MS Metro Area","MOVEDOUT",19,25,c(-121.881387433741, 47.5574033466574),c(-90.1769038061522, 32.2022355334667),"G27140","2011-2015",27140,133300,"G27140","2016-2020","Jackson, MS Metro Area",148300,15000,"G27140",-3815,-4516,228,2193,-24,3045,12067
"107","42660","27180","Seattle-Tacoma-Bellevue, WA Metro Area","Jackson, TN Metro Area","MOVEDOUT",10,17,c(-121.881387433741, 47.5574033466574),c(-88.7624027625924, 35.5451310023919),"G27180","2011-2015",27180,112900,"G27180","2016-2020","Jackson, TN Metro Area",123300,10400,"G27180",-4384,297,102,328,-14,811,3599
"108","42660","27260","Seattle-Tacoma-Bellevue, WA Metro Area","Jacksonville, FL Metro Area","MOVEDOUT",372,179,c(-121.881387433741, 47.5574033466574),c(-81.7574985628501, 30.234072647672),"G27260","2011-2015",27260,158100,"G27260","2016-2020","Jacksonville, FL Metro Area",220000,61900,"G27260",49289,48325,584,21019,487,34148,106400
"109","42660","27340","Seattle-Tacoma-Bellevue, WA Metro Area","Jacksonville, NC Metro Area","MOVEDOUT",42,42,c(-121.881387433741, 47.5574033466574),c(-77.4159487813409, 34.709432092728),"G27340","2011-2015",27340,154000,"G27340","2016-2020","Jacksonville, NC Metro Area",162400,8400,"G27340",5459.98999999999,358,222,1373,337,4513,14509.99
"110","42660","27620","Seattle-Tacoma-Bellevue, WA Metro Area","Jefferson City, MO Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-92.0916925916174, 38.6398127893249),"G27620","2011-2015",27620,138400,"G27620","2016-2020","Jefferson City, MO Metro Area",162100,23700,"G27620",-5426,-750,-29,-28,46,601,6088
"111","42660","27900","Seattle-Tacoma-Bellevue, WA Metro Area","Joplin, MO Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-94.339938992699, 37.0565419128931),"G27900","2011-2015",27900,108000,"G27900","2016-2020","Joplin, MO Metro Area",126200,18200,"G27900",-8540,169,624,369,461,2617,10207
"112","42660","28020","Seattle-Tacoma-Bellevue, WA Metro Area","Kalamazoo-Portage, MI Metro Area","MOVEDOUT",4,6,c(-121.881387433741, 47.5574033466574),c(-86.0371757666266, 42.2713355221257),"G28020","2011-2015",28020,133000,"G28020","2016-2020","Kalamazoo-Portage, MI Metro Area",168500,35500,"G28020",-12418.31,2414,366,1903,11,2982,15410
"113","42660","28140","Seattle-Tacoma-Bellevue, WA Metro Area","Kansas City, MO-KS Metro Area","MOVEDOUT",695,368,c(-121.881387433741, 47.5574033466574),c(-94.505195745316, 38.9102602137401),"G28140","2011-2015",28140,159500,"G28140","2016-2020","Kansas City, MO-KS Metro Area",196000,36500,"G28140",-19460.01,8016,2651,21186,1421,25431,143452
"114","42660","28740","Seattle-Tacoma-Bellevue, WA Metro Area","Kingston, NY Metro Area","MOVEDOUT",41,64,c(-121.881387433741, 47.5574033466574),c(-74.2585694771285, 41.8881456560833),"G28740","2011-2015",28740,222800,"G28740","2016-2020","Kingston, NY Metro Area",239400,16600,"G28740",-16456,81,232,754,29,3848,10870
"115","42660","28940","Seattle-Tacoma-Bellevue, WA Metro Area","Knoxville, TN Metro Area","MOVEDOUT",102,81,c(-121.881387433741, 47.5574033466574),c(-84.0153072108501, 35.9311506362029),"G28940","2011-2015",28940,150800,"G28940","2016-2020","Knoxville, TN Metro Area",180700,29900,"G28940",13994,2686,997,4658,-50,10069,35678
"116","42660","29180","Seattle-Tacoma-Bellevue, WA Metro Area","Lafayette, LA Metro Area","MOVEDOUT",39,57,c(-121.881387433741, 47.5574033466574),c(-91.8307032632812, 30.2215791372737),"G29180","2011-2015",29180,132300,"G29180","2016-2020","Lafayette, LA Metro Area",162600,30300,"G29180",-1401.66,3072.7,195,1981.01,-5,3936.03,11998.73
"117","42660","29420","Seattle-Tacoma-Bellevue, WA Metro Area","Lake Havasu City-Kingman, AZ Metro Area","MOVEDOUT",293,171,c(-121.881387433741, 47.5574033466574),c(-113.757910292757, 35.7040449093169),"G29420","2011-2015",29420,123200,"G29420","2016-2020","Lake Havasu City-Kingman, AZ Metro Area",172100,48900,"G29420",-4146,339,685,631,68,687,14817
"118","42660","29460","Seattle-Tacoma-Bellevue, WA Metro Area","Lakeland-Winter Haven, FL Metro Area","MOVEDOUT",33,41,c(-121.881387433741, 47.5574033466574),c(-81.6976676309539, 27.9488750929478),"G29460","2011-2015",29460,107300,"G29460","2016-2020","Lakeland-Winter Haven, FL Metro Area",162400,55100,"G29460",-13820,16700,1178,3754,103,36000,79036
"119","42660","29540","Seattle-Tacoma-Bellevue, WA Metro Area","Lancaster, PA Metro Area","MOVEDOUT",204,176,c(-121.881387433741, 47.5574033466574),c(-76.2477047396748, 40.0424385718765),"G29540","2011-2015",29540,189200,"G29540","2016-2020","Lancaster, PA Metro Area",218700,29500,"G29540",-7525,3359,127,4287,5,8548,24738
"120","42660","29620","Seattle-Tacoma-Bellevue, WA Metro Area","Lansing-East Lansing, MI Metro Area","MOVEDOUT",52,48,c(-121.881387433741, 47.5574033466574),c(-84.606974109277, 42.7133002928004),"G29620","2011-2015",29620,130100,"G29620","2016-2020","Lansing-East Lansing, MI Metro Area",153300,23200,"G29620",-21444.02,3576,-46,3354,20,2703,21004
"121","42660","29700","Seattle-Tacoma-Bellevue, WA Metro Area","Laredo, TX Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-99.3315652897439, 27.7610624253427),"G29700","2011-2015",29700,109500,"G29700","2016-2020","Laredo, TX Metro Area",135000,25500,"G29700",-117478,34,645,-59,23,29901,103744
"122","42660","29740","Seattle-Tacoma-Bellevue, WA Metro Area","Las Cruces, NM Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-106.832800432765, 32.3526796706703),"G29740","2011-2015",29740,138100,"G29740","2016-2020","Las Cruces, NM Metro Area",153600,15500,"G29740",-50780,416,942,473,10,5514,53753
"123","42660","29940","Seattle-Tacoma-Bellevue, WA Metro Area","Lawrence, KS Metro Area","MOVEDOUT",28,45,c(-121.881387433741, 47.5574033466574),c(-95.2926062526686, 38.8846596030833),"G29940","2011-2015",29940,179800,"G29940","2016-2020","Lawrence, KS Metro Area",212400,32600,"G29940",-973,944,-1,539,21,1080,6349
"124","42660","30020","Seattle-Tacoma-Bellevue, WA Metro Area","Lawton, OK Metro Area","MOVEDOUT",115,99,c(-121.881387433741, 47.5574033466574),c(-98.4716610542788, 34.6621012916238),"G30020","2011-2015",30020,113400,"G30020","2016-2020","Lawton, OK Metro Area",121500,8100,"G30020",-10695,-1867,-29,364,191,1551,7512
"125","42660","30140","Seattle-Tacoma-Bellevue, WA Metro Area","Lebanon, PA Metro Area","MOVEDOUT",22,35,c(-121.881387433741, 47.5574033466574),c(-76.4577120164042, 40.3672317378285),"G30140","2011-2015",30140,163800,"G30140","2016-2020","Lebanon, PA Metro Area",176000,12200,"G30140",-3156,348,20,701,46,4280,7450
"126","42660","30300","Seattle-Tacoma-Bellevue, WA Metro Area","Lewiston, ID-WA Metro Area","MOVEDOUT",154,103,c(-121.881387433741, 47.5574033466574),c(-116.943764960031, 46.2691058815811),"G30300","2011-2015",30300,169000,"G30300","2016-2020","Lewiston, ID-WA Metro Area",207200,38200,"G30300",175.760000000002,100,236,144,-6,287,2545.7
"127","42660","30340","Seattle-Tacoma-Bellevue, WA Metro Area","Lewiston-Auburn, ME Metro Area","MOVEDOUT",13,21,c(-121.881387433741, 47.5574033466574),c(-70.2064449960266, 44.1658484293433),"G30340","2011-2015",30340,151100,"G30340","2016-2020","Lewiston-Auburn, ME Metro Area",166600,15500,"G30340",-3314,2600,11,128,26,373,3613
"128","42660","30460","Seattle-Tacoma-Bellevue, WA Metro Area","Lexington-Fayette, KY Metro Area","MOVEDOUT",18,27,c(-121.881387433741, 47.5574033466574),c(-84.4330599026738, 38.0905122150868),"G30460","2011-2015",30460,164800,"G30460","2016-2020","Lexington-Fayette, KY Metro Area",193700,28900,"G30460",2618,6173,553,4361,42,7516,23449
"129","42660","30700","Seattle-Tacoma-Bellevue, WA Metro Area","Lincoln, NE Metro Area","MOVEDOUT",54,51,c(-121.881387433741, 47.5574033466574),c(-96.870816211429, 40.8199193211291),"G30700","2011-2015",30700,152600,"G30700","2016-2020","Lincoln, NE Metro Area",188700,36100,"G30700",10074,3884,528,4110,60,3832,15572
"130","42660","30780","Seattle-Tacoma-Bellevue, WA Metro Area","Little Rock-North Little Rock-Conway, AR Metro Area","MOVEDOUT",128,134,c(-121.881387433741, 47.5574033466574),c(-92.3971662002715, 34.7572198345317),"G30780","2011-2015",30780,139000,"G30780","2016-2020","Little Rock-North Little Rock-Conway, AR Metro Area",157900,18900,"G30780",-21912.08,18216.12,1016.06,3489.09,48,11188.59,36230.73
"131","42660","30860","Seattle-Tacoma-Bellevue, WA Metro Area","Logan, UT-ID Metro Area","MOVEDOUT",270,231,c(-121.881387433741, 47.5574033466574),c(-111.768964276847, 41.8896476450444),"G30860","2011-2015",30860,188400,"G30860","2016-2020","Logan, UT-ID Metro Area",252800,64400,"G30860",13363.07,416,468,246,269,775,6450
"132","42660","30980","Seattle-Tacoma-Bellevue, WA Metro Area","Longview, TX Metro Area","MOVEDOUT",34,29,c(-121.881387433741, 47.5574033466574),c(-94.8294359135371, 32.3716586065097),"G30980","2011-2015",30980,111900,"G30980","2016-2020","Longview, TX Metro Area",141700,29800,"G30980",-14760,-695,282,340,14,3118,14677
"133","42660","31020","Seattle-Tacoma-Bellevue, WA Metro Area","Longview, WA Metro Area","MOVEDOUT",226,130,c(-121.881387433741, 47.5574033466574),c(-122.680784512135, 46.1932916960878),"G31020","2011-2015",31020,175300,"G31020","2016-2020","Longview, WA Metro Area",245500,70200,"G31020",-255.160000000003,178,150,272,436,1169,6372.43
"134","42660","31140","Seattle-Tacoma-Bellevue, WA Metro Area","Louisville/Jefferson County, KY-IN Metro Area","MOVEDOUT",119,80,c(-121.881387433741, 47.5574033466574),c(-85.6888198026424, 38.2389658981225),"G31140","2011-2015",31140,148900,"G31140","2016-2020","Louisville/Jefferson County, KY-IN Metro Area",177400,28500,"G31140",-26726.45,16773,1318,12269,258,17595,65605.32
"135","42660","31180","Seattle-Tacoma-Bellevue, WA Metro Area","Lubbock, TX Metro Area","MOVEDOUT",39,61,c(-121.881387433741, 47.5574033466574),c(-101.560102028931, 33.612416556001),"G31180","2011-2015",31180,110100,"G31180","2016-2020","Lubbock, TX Metro Area",146400,36300,"G31180",-25329,6269,1173,3954,57,7651,37107
"136","42660","31340","Seattle-Tacoma-Bellevue, WA Metro Area","Lynchburg, VA Metro Area","MOVEDOUT",51,46,c(-121.881387433741, 47.5574033466574),c(-79.2197124966535, 37.3650125099512),"G31340","2011-2015",31340,162900,"G31340","2016-2020","Lynchburg, VA Metro Area",173900,11000,"G31340",-1641,-1756,44,217,48,2763,9284
"137","42660","31540","Seattle-Tacoma-Bellevue, WA Metro Area","Madison, WI Metro Area","MOVEDOUT",335,175,c(-121.881387433741, 47.5574033466574),c(-89.5901851448952, 43.1630403874619),"G31540","2011-2015",31540,219200,"G31540","2016-2020","Madison, WI Metro Area",260600,41400,"G31540",20302.35,5341,713,12854,64,6539.02,29303.24
"138","42660","31700","Seattle-Tacoma-Bellevue, WA Metro Area","Manchester-Nashua, NH Metro Area","MOVEDOUT",14,24,c(-121.881387433741, 47.5574033466574),c(-71.7160088181932, 42.9153058011702),"G31700","2011-2015",31700,245700,"G31700","2016-2020","Manchester-Nashua, NH Metro Area",287900,42200,"G31700",-11877.04,2639,60,3570.82,1,6579.82,21252.46
"139","42660","31740","Seattle-Tacoma-Bellevue, WA Metro Area","Manhattan, KS Metro Area","MOVEDOUT",23,35,c(-121.881387433741, 47.5574033466574),c(-96.5593545182787, 39.2714367203824),"G31740","2011-2015",31740,173800,"G31740","2016-2020","Manhattan, KS Metro Area",180500,6700,"G31740",-3111,524,-25,576,290,1490,7221
"140","42660","31900","Seattle-Tacoma-Bellevue, WA Metro Area","Mansfield, OH Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-82.5364840032739, 40.7746842829183),"G31900","2011-2015",31900,102500,"G31900","2016-2020","Mansfield, OH Metro Area",115100,12600,"G31900",-3731,-397,6,-15,21,585,3992
"141","42660","32580","Seattle-Tacoma-Bellevue, WA Metro Area","McAllen-Edinburg-Mission, TX Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-98.1810705058907, 26.3967205885689),"G32580","2011-2015",32580,79200,"G32580","2016-2020","McAllen-Edinburg-Mission, TX Metro Area",90000,10800,"G32580",-381095,179,3566,1570,81,128845,342866
"142","42660","32780","Seattle-Tacoma-Bellevue, WA Metro Area","Medford, OR Metro Area","MOVEDOUT",305,319,c(-121.881387433741, 47.5574033466574),c(-122.728430834089, 42.4321485782614),"G32780","2011-2015",32780,218100,"G32780","2016-2020","Medford, OR Metro Area",294500,76400,"G32780",-1979.01999999999,362,395,1023,272,2539,17441
"143","42660","32820","Seattle-Tacoma-Bellevue, WA Metro Area","Memphis, TN-MS-AR Metro Area","MOVEDOUT",194,169,c(-121.881387433741, 47.5574033466574),c(-89.8696112448334, 35.0241855005169),"G32820","2011-2015",32820,133300,"G32820","2016-2020","Memphis, TN-MS-AR Metro Area",161300,28000,"G32820",-65503.6899999999,11061,1144,7880,-28,21236,45889.99
"144","42660","32900","Seattle-Tacoma-Bellevue, WA Metro Area","Merced, CA Metro Area","MOVEDOUT",81,168,c(-121.881387433741, 47.5574033466574),c(-120.717668624233, 37.1918569455357),"G32900","2011-2015",32900,161200,"G32900","2016-2020","Merced, CA Metro Area",268800,107600,"G32900",-43847,-768,4045,1879,224,26450,37426
"145","42660","33140","Seattle-Tacoma-Bellevue, WA Metro Area","Michigan City-La Porte, IN Metro Area","MOVEDOUT",20,20,c(-121.881387433741, 47.5574033466574),c(-86.7423662579725, 41.5490215590779),"G33140","2011-2015",33140,123300,"G33140","2016-2020","Michigan City-La Porte, IN Metro Area",139900,16600,"G33140",-5681,89,125,171,4,1195,5047
"146","42660","33260","Seattle-Tacoma-Bellevue, WA Metro Area","Midland, TX Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-102.031623535317, 31.8691687115767),"G33260","2011-2015",33260,164800,"G33260","2016-2020","Midland, TX Metro Area",231100,66300,"G33260",-6898,1962,537,2268,137,5971,29134
"147","42660","33460","Seattle-Tacoma-Bellevue, WA Metro Area","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","MOVEDOUT",1794,593,c(-121.881387433741, 47.5574033466574),c(-93.2033708005296, 45.0665145611647),"G33460","2011-2015",33460,213900,"G33460","2016-2020","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",271600,57700,"G33460",-13459.0600000001,93891,3834,77293,-44,44287,149493
"148","42660","33540","Seattle-Tacoma-Bellevue, WA Metro Area","Missoula, MT Metro Area","MOVEDOUT",610,384,c(-121.881387433741, 47.5574033466574),c(-113.923709094279, 47.0364887119777),"G33540","2011-2015",33540,239700,"G33540","2016-2020","Missoula, MT Metro Area",302200,62500,"G33540",221.639999999999,307,427,220,20,2151,5278.01
